anyseed,baseline,district,id_village_grp,slope,flat,random,gossip,trusted,trustgossip,created_year,created_month,nchildren
1,1,Rewari,6_18_05_V01Y_0,TRUE,FALSE,0,0,0,1,2017,8,12
1,1,Rewari,6_18_05_V01Y_0,TRUE,FALSE,0,0,0,1,2017,9,14
1,1,Rewari,6_18_05_V01Y_0,TRUE,FALSE,0,0,0,1,2017,10,22
1,1,Rewari,6_18_05_V01Y_0,TRUE,FALSE,0,0,0,1,2017,11,13
1,1,Rewari,6_18_05_V01Y_0,TRUE,FALSE,0,0,0,1,2017,12,15
1,1,Rewari,6_18_05_V01Y_0,TRUE,FALSE,0,0,0,1,2018,1,16
1,1,Rewari,6_18_05_V01Y_0,TRUE,FALSE,0,0,0,1,2018,2,2
1,1,Rewari,6_18_05_V01Y_0,TRUE,FALSE,0,0,0,1,2018,3,22
1,1,Sonipat,7_01_02_V01Y_0,FALSE,TRUE,0,1,0,0,2017,3,6
1,1,Sonipat,7_01_02_V01Y_0,FALSE,TRUE,0,1,0,0,2017,4,6
1,1,Sonipat,7_01_02_V01Y_0,FALSE,TRUE,0,1,0,0,2017,5,4
1,1,Sonipat,7_01_02_V01Y_0,FALSE,TRUE,0,1,0,0,2017,6,1
1,1,Sonipat,7_01_02_V01Y_0,FALSE,TRUE,0,1,0,0,2017,7,10
1,1,Sonipat,7_01_02_V01Y_0,FALSE,TRUE,0,1,0,0,2017,8,8
1,1,Sonipat,7_01_02_V01Y_0,FALSE,TRUE,0,1,0,0,2017,9,9
1,1,Sonipat,7_01_02_V01Y_0,FALSE,TRUE,0,1,0,0,2017,10,9
1,1,Sonipat,7_01_02_V01Y_0,FALSE,TRUE,0,1,0,0,2017,11,6
1,1,Sonipat,7_01_02_V01Y_0,FALSE,TRUE,0,1,0,0,2017,12,7
1,1,Sonipat,7_01_02_V01Y_0,FALSE,TRUE,0,1,0,0,2018,1,9
1,1,Sonipat,7_01_02_V01Y_0,FALSE,TRUE,0,1,0,0,2018,2,8
1,1,Sonipat,7_01_02_V01Y_0,FALSE,TRUE,0,1,0,0,2018,3,10
1,1,Sonipat,7_01_03_V01Y_0,TRUE,FALSE,0,0,0,1,2017,2,27
1,1,Sonipat,7_01_03_V01Y_0,TRUE,FALSE,0,0,0,1,2017,3,35
1,1,Sonipat,7_01_03_V01Y_0,TRUE,FALSE,0,0,0,1,2017,4,30
1,1,Sonipat,7_01_03_V01Y_0,TRUE,FALSE,0,0,0,1,2017,5,34
1,1,Sonipat,7_01_03_V01Y_0,TRUE,FALSE,0,0,0,1,2017,6,29
1,1,Sonipat,7_01_03_V01Y_0,TRUE,FALSE,0,0,0,1,2017,7,33
1,1,Sonipat,7_01_03_V01Y_0,TRUE,FALSE,0,0,0,1,2017,8,29
1,1,Sonipat,7_01_03_V01Y_0,TRUE,FALSE,0,0,0,1,2017,9,33
1,1,Sonipat,7_01_03_V01Y_0,TRUE,FALSE,0,0,0,1,2017,10,35
1,1,Sonipat,7_01_03_V01Y_0,TRUE,FALSE,0,0,0,1,2017,11,26
1,1,Sonipat,7_01_03_V01Y_0,TRUE,FALSE,0,0,0,1,2017,12,44
1,1,Sonipat,7_01_03_V01Y_0,TRUE,FALSE,0,0,0,1,2018,1,34
1,1,Sonipat,7_01_03_V01Y_0,TRUE,FALSE,0,0,0,1,2018,2,46
1,1,Sonipat,7_01_03_V01Y_0,TRUE,FALSE,0,0,0,1,2018,3,31
1,1,Sonipat,7_01_05_V01Y_0,TRUE,FALSE,0,0,1,0,2017,2,4
1,1,Sonipat,7_01_05_V01Y_0,TRUE,FALSE,0,0,1,0,2017,3,3
1,1,Sonipat,7_01_05_V01Y_0,TRUE,FALSE,0,0,1,0,2017,4,5
1,1,Sonipat,7_01_05_V01Y_0,TRUE,FALSE,0,0,1,0,2017,5,2
1,1,Sonipat,7_01_05_V01Y_0,TRUE,FALSE,0,0,1,0,2017,7,3
1,1,Sonipat,7_01_05_V01Y_0,TRUE,FALSE,0,0,1,0,2017,8,2
1,1,Sonipat,7_01_05_V01Y_0,TRUE,FALSE,0,0,1,0,2017,9,2
1,1,Sonipat,7_01_05_V01Y_0,TRUE,FALSE,0,0,1,0,2017,10,1
1,1,Sonipat,7_01_05_V01Y_0,TRUE,FALSE,0,0,1,0,2017,11,2
1,1,Sonipat,7_01_05_V01Y_0,TRUE,FALSE,0,0,1,0,2017,12,1
1,1,Sonipat,7_01_05_V01Y_0,TRUE,FALSE,0,0,1,0,2018,1,3
1,1,Sonipat,7_01_05_V01Y_0,TRUE,FALSE,0,0,1,0,2018,2,5
1,1,Sonipat,7_01_05_V01Y_0,TRUE,FALSE,0,0,1,0,2018,3,2
1,1,Sonipat,7_01_06_V02Y_0,FALSE,TRUE,0,0,1,0,2017,2,2
1,1,Sonipat,7_01_06_V02Y_0,FALSE,TRUE,0,0,1,0,2017,3,14
1,1,Sonipat,7_01_06_V02Y_0,FALSE,TRUE,0,0,1,0,2017,4,10
1,1,Sonipat,7_01_06_V02Y_0,FALSE,TRUE,0,0,1,0,2017,5,15
1,1,Sonipat,7_01_06_V02Y_0,FALSE,TRUE,0,0,1,0,2017,6,13
1,1,Sonipat,7_01_06_V02Y_0,FALSE,TRUE,0,0,1,0,2017,7,10
1,1,Sonipat,7_01_06_V02Y_0,FALSE,TRUE,0,0,1,0,2017,8,6
1,1,Sonipat,7_01_06_V02Y_0,FALSE,TRUE,0,0,1,0,2017,9,13
1,1,Sonipat,7_01_06_V02Y_0,FALSE,TRUE,0,0,1,0,2017,10,9
1,1,Sonipat,7_01_06_V02Y_0,FALSE,TRUE,0,0,1,0,2017,11,12
1,1,Sonipat,7_01_06_V02Y_0,FALSE,TRUE,0,0,1,0,2017,12,24
1,1,Sonipat,7_01_06_V02Y_0,FALSE,TRUE,0,0,1,0,2018,1,13
1,1,Sonipat,7_01_06_V02Y_0,FALSE,TRUE,0,0,1,0,2018,2,16
1,1,Sonipat,7_01_06_V02Y_0,FALSE,TRUE,0,0,1,0,2018,3,14
1,1,Sonipat,7_01_07_V04Y_0,TRUE,FALSE,0,1,0,0,2017,3,7
1,1,Sonipat,7_01_07_V04Y_0,TRUE,FALSE,0,1,0,0,2017,4,11
1,1,Sonipat,7_01_07_V04Y_0,TRUE,FALSE,0,1,0,0,2017,5,4
1,1,Sonipat,7_01_07_V04Y_0,TRUE,FALSE,0,1,0,0,2017,6,10
1,1,Sonipat,7_01_07_V04Y_0,TRUE,FALSE,0,1,0,0,2017,7,5
1,1,Sonipat,7_01_07_V04Y_0,TRUE,FALSE,0,1,0,0,2017,8,3
1,1,Sonipat,7_01_07_V04Y_0,TRUE,FALSE,0,1,0,0,2017,9,7
1,1,Sonipat,7_01_07_V04Y_0,TRUE,FALSE,0,1,0,0,2017,10,2
1,1,Sonipat,7_01_07_V04Y_0,TRUE,FALSE,0,1,0,0,2017,11,3
1,1,Sonipat,7_01_07_V04Y_0,TRUE,FALSE,0,1,0,0,2017,12,3
1,1,Sonipat,7_01_07_V04Y_0,TRUE,FALSE,0,1,0,0,2018,1,4
1,1,Sonipat,7_01_07_V04Y_0,TRUE,FALSE,0,1,0,0,2018,2,6
1,1,Sonipat,7_01_07_V04Y_0,TRUE,FALSE,0,1,0,0,2018,3,2
1,1,Sonipat,7_02_02_V02Y_0,FALSE,FALSE,0,1,0,0,2017,2,26
1,1,Sonipat,7_02_02_V02Y_0,FALSE,FALSE,0,1,0,0,2017,3,38
1,1,Sonipat,7_02_02_V02Y_0,FALSE,FALSE,0,1,0,0,2017,4,40
1,1,Sonipat,7_02_02_V02Y_0,FALSE,FALSE,0,1,0,0,2017,5,62
1,1,Sonipat,7_02_02_V02Y_0,FALSE,FALSE,0,1,0,0,2017,6,32
1,1,Sonipat,7_02_02_V02Y_0,FALSE,FALSE,0,1,0,0,2017,7,60
1,1,Sonipat,7_02_02_V02Y_0,FALSE,FALSE,0,1,0,0,2017,8,55
1,1,Sonipat,7_02_02_V02Y_0,FALSE,FALSE,0,1,0,0,2017,9,68
1,1,Sonipat,7_02_02_V02Y_0,FALSE,FALSE,0,1,0,0,2017,10,50
1,1,Sonipat,7_02_02_V02Y_0,FALSE,FALSE,0,1,0,0,2017,11,54
1,1,Sonipat,7_02_02_V02Y_0,FALSE,FALSE,0,1,0,0,2017,12,84
1,1,Sonipat,7_02_02_V02Y_0,FALSE,FALSE,0,1,0,0,2018,1,67
1,1,Sonipat,7_02_02_V02Y_0,FALSE,FALSE,0,1,0,0,2018,2,86
1,1,Sonipat,7_02_02_V02Y_0,FALSE,FALSE,0,1,0,0,2018,3,84
1,1,Sonipat,7_03_01_V02Y_0,TRUE,FALSE,1,0,0,0,2017,2,1
1,1,Sonipat,7_03_01_V02Y_0,TRUE,FALSE,1,0,0,0,2017,3,8
1,1,Sonipat,7_03_01_V02Y_0,TRUE,FALSE,1,0,0,0,2017,4,15
1,1,Sonipat,7_03_01_V02Y_0,TRUE,FALSE,1,0,0,0,2017,5,8
1,1,Sonipat,7_03_01_V02Y_0,TRUE,FALSE,1,0,0,0,2017,6,7
1,1,Sonipat,7_03_01_V02Y_0,TRUE,FALSE,1,0,0,0,2017,7,12
1,1,Sonipat,7_03_01_V02Y_0,TRUE,FALSE,1,0,0,0,2017,8,14
1,1,Sonipat,7_03_01_V02Y_0,TRUE,FALSE,1,0,0,0,2017,9,10
1,1,Sonipat,7_03_01_V02Y_0,TRUE,FALSE,1,0,0,0,2017,10,12
1,1,Sonipat,7_03_01_V02Y_0,TRUE,FALSE,1,0,0,0,2017,11,8
1,1,Sonipat,7_03_01_V02Y_0,TRUE,FALSE,1,0,0,0,2017,12,13
1,1,Sonipat,7_03_01_V02Y_0,TRUE,FALSE,1,0,0,0,2018,1,7
1,1,Sonipat,7_03_01_V02Y_0,TRUE,FALSE,1,0,0,0,2018,2,10
1,1,Sonipat,7_03_01_V02Y_0,TRUE,FALSE,1,0,0,0,2018,3,15
1,1,Sonipat,7_03_03_V01Y_0,TRUE,FALSE,0,1,0,0,2017,2,12
1,1,Sonipat,7_03_03_V01Y_0,TRUE,FALSE,0,1,0,0,2017,3,34
1,1,Sonipat,7_03_03_V01Y_0,TRUE,FALSE,0,1,0,0,2017,4,47
1,1,Sonipat,7_03_03_V01Y_0,TRUE,FALSE,0,1,0,0,2017,5,40
1,1,Sonipat,7_03_03_V01Y_0,TRUE,FALSE,0,1,0,0,2017,6,40
1,1,Sonipat,7_03_03_V01Y_0,TRUE,FALSE,0,1,0,0,2017,7,39
1,1,Sonipat,7_03_03_V01Y_0,TRUE,FALSE,0,1,0,0,2017,8,45
1,1,Sonipat,7_03_03_V01Y_0,TRUE,FALSE,0,1,0,0,2017,9,34
1,1,Sonipat,7_03_03_V01Y_0,TRUE,FALSE,0,1,0,0,2017,10,44
1,1,Sonipat,7_03_03_V01Y_0,TRUE,FALSE,0,1,0,0,2017,11,51
1,1,Sonipat,7_03_03_V01Y_0,TRUE,FALSE,0,1,0,0,2017,12,62
1,1,Sonipat,7_03_03_V01Y_0,TRUE,FALSE,0,1,0,0,2018,1,44
1,1,Sonipat,7_03_03_V01Y_0,TRUE,FALSE,0,1,0,0,2018,2,55
1,1,Sonipat,7_03_03_V01Y_0,TRUE,FALSE,0,1,0,0,2018,3,35
1,1,Sonipat,7_03_04_V01Y_0,FALSE,TRUE,0,1,0,0,2017,3,47
1,1,Sonipat,7_03_04_V01Y_0,FALSE,TRUE,0,1,0,0,2017,4,35
1,1,Sonipat,7_03_04_V01Y_0,FALSE,TRUE,0,1,0,0,2017,5,48
1,1,Sonipat,7_03_04_V01Y_0,FALSE,TRUE,0,1,0,0,2017,6,50
1,1,Sonipat,7_03_04_V01Y_0,FALSE,TRUE,0,1,0,0,2017,7,35
1,1,Sonipat,7_03_04_V01Y_0,FALSE,TRUE,0,1,0,0,2017,8,27
1,1,Sonipat,7_03_04_V01Y_0,FALSE,TRUE,0,1,0,0,2017,9,37
1,1,Sonipat,7_03_04_V01Y_0,FALSE,TRUE,0,1,0,0,2017,10,27
1,1,Sonipat,7_03_04_V01Y_0,FALSE,TRUE,0,1,0,0,2017,11,22
1,1,Sonipat,7_03_04_V01Y_0,FALSE,TRUE,0,1,0,0,2017,12,43
1,1,Sonipat,7_03_04_V01Y_0,FALSE,TRUE,0,1,0,0,2018,1,29
1,1,Sonipat,7_03_04_V01Y_0,FALSE,TRUE,0,1,0,0,2018,2,36
1,1,Sonipat,7_03_04_V01Y_0,FALSE,TRUE,0,1,0,0,2018,3,48
1,1,Sonipat,7_03_05_V01Y_0,TRUE,FALSE,0,1,0,0,2017,2,17
1,1,Sonipat,7_03_05_V01Y_0,TRUE,FALSE,0,1,0,0,2017,3,26
1,1,Sonipat,7_03_05_V01Y_0,TRUE,FALSE,0,1,0,0,2017,4,25
1,1,Sonipat,7_03_05_V01Y_0,TRUE,FALSE,0,1,0,0,2017,5,25
1,1,Sonipat,7_03_05_V01Y_0,TRUE,FALSE,0,1,0,0,2017,6,23
1,1,Sonipat,7_03_05_V01Y_0,TRUE,FALSE,0,1,0,0,2017,7,37
1,1,Sonipat,7_03_05_V01Y_0,TRUE,FALSE,0,1,0,0,2017,8,26
1,1,Sonipat,7_03_05_V01Y_0,TRUE,FALSE,0,1,0,0,2017,9,32
1,1,Sonipat,7_03_05_V01Y_0,TRUE,FALSE,0,1,0,0,2017,10,27
1,1,Sonipat,7_03_05_V01Y_0,TRUE,FALSE,0,1,0,0,2017,11,29
1,1,Sonipat,7_03_05_V01Y_0,TRUE,FALSE,0,1,0,0,2017,12,29
1,1,Sonipat,7_03_05_V01Y_0,TRUE,FALSE,0,1,0,0,2018,1,24
1,1,Sonipat,7_04_01_V02Y_0,FALSE,FALSE,0,0,0,1,2017,2,14
1,1,Sonipat,7_04_01_V02Y_0,FALSE,FALSE,0,0,0,1,2017,3,23
1,1,Sonipat,7_04_01_V02Y_0,FALSE,FALSE,0,0,0,1,2017,4,17
1,1,Sonipat,7_04_01_V02Y_0,FALSE,FALSE,0,0,0,1,2017,5,17
1,1,Sonipat,7_04_01_V02Y_0,FALSE,FALSE,0,0,0,1,2017,6,17
1,1,Sonipat,7_04_01_V02Y_0,FALSE,FALSE,0,0,0,1,2017,7,11
1,1,Sonipat,7_04_01_V02Y_0,FALSE,FALSE,0,0,0,1,2017,8,16
1,1,Sonipat,7_04_01_V02Y_0,FALSE,FALSE,0,0,0,1,2017,9,16
1,1,Sonipat,7_04_01_V02Y_0,FALSE,FALSE,0,0,0,1,2017,10,13
1,1,Sonipat,7_04_01_V02Y_0,FALSE,FALSE,0,0,0,1,2017,11,14
1,1,Sonipat,7_04_01_V02Y_0,FALSE,FALSE,0,0,0,1,2017,12,24
1,1,Sonipat,7_04_01_V02Y_0,FALSE,FALSE,0,0,0,1,2018,1,11
1,1,Sonipat,7_04_01_V02Y_0,FALSE,FALSE,0,0,0,1,2018,2,1
1,1,Sonipat,7_04_01_V02Y_0,FALSE,FALSE,0,0,0,1,2018,3,12
1,1,Sonipat,7_04_02_V01Y_0,FALSE,FALSE,1,0,0,0,2017,2,3
1,1,Sonipat,7_04_02_V01Y_0,FALSE,FALSE,1,0,0,0,2017,3,34
1,1,Sonipat,7_04_02_V01Y_0,FALSE,FALSE,1,0,0,0,2017,4,33
1,1,Sonipat,7_04_02_V01Y_0,FALSE,FALSE,1,0,0,0,2017,5,20
1,1,Sonipat,7_04_02_V01Y_0,FALSE,FALSE,1,0,0,0,2017,6,18
1,1,Sonipat,7_04_02_V01Y_0,FALSE,FALSE,1,0,0,0,2017,7,24
1,1,Sonipat,7_04_02_V01Y_0,FALSE,FALSE,1,0,0,0,2017,8,22
1,1,Sonipat,7_04_02_V01Y_0,FALSE,FALSE,1,0,0,0,2017,9,23
1,1,Sonipat,7_04_02_V01Y_0,FALSE,FALSE,1,0,0,0,2017,10,31
1,1,Sonipat,7_04_02_V01Y_0,FALSE,FALSE,1,0,0,0,2017,11,17
1,1,Sonipat,7_04_02_V01Y_0,FALSE,FALSE,1,0,0,0,2017,12,44
1,1,Sonipat,7_04_02_V01Y_0,FALSE,FALSE,1,0,0,0,2018,1,33
1,1,Sonipat,7_04_02_V01Y_0,FALSE,FALSE,1,0,0,0,2018,2,12
1,1,Sonipat,7_04_02_V01Y_0,FALSE,FALSE,1,0,0,0,2018,3,22
1,1,Sonipat,7_04_03_V01Y_0,FALSE,FALSE,0,0,1,0,2017,2,22
1,1,Sonipat,7_04_03_V01Y_0,FALSE,FALSE,0,0,1,0,2017,3,43
1,1,Sonipat,7_04_03_V01Y_0,FALSE,FALSE,0,0,1,0,2017,4,45
1,1,Sonipat,7_04_03_V01Y_0,FALSE,FALSE,0,0,1,0,2017,5,29
1,1,Sonipat,7_04_03_V01Y_0,FALSE,FALSE,0,0,1,0,2017,6,47
1,1,Sonipat,7_04_03_V01Y_0,FALSE,FALSE,0,0,1,0,2017,7,45
1,1,Sonipat,7_04_03_V01Y_0,FALSE,FALSE,0,0,1,0,2017,8,49
1,1,Sonipat,7_04_03_V01Y_0,FALSE,FALSE,0,0,1,0,2017,9,43
1,1,Sonipat,7_04_03_V01Y_0,FALSE,FALSE,0,0,1,0,2017,10,41
1,1,Sonipat,7_04_03_V01Y_0,FALSE,FALSE,0,0,1,0,2017,11,41
1,1,Sonipat,7_04_03_V01Y_0,FALSE,FALSE,0,0,1,0,2017,12,60
1,1,Sonipat,7_04_03_V01Y_0,FALSE,FALSE,0,0,1,0,2018,1,68
1,1,Sonipat,7_04_03_V01Y_0,FALSE,FALSE,0,0,1,0,2018,2,55
1,1,Sonipat,7_04_03_V01Y_0,FALSE,FALSE,0,0,1,0,2018,3,26
1,1,Sonipat,7_04_04_V01Y_0,FALSE,FALSE,1,0,0,0,2017,2,10
1,1,Sonipat,7_04_04_V01Y_0,FALSE,FALSE,1,0,0,0,2017,3,29
1,1,Sonipat,7_04_04_V01Y_0,FALSE,FALSE,1,0,0,0,2017,4,7
1,1,Sonipat,7_04_04_V01Y_0,FALSE,FALSE,1,0,0,0,2017,5,21
1,1,Sonipat,7_04_04_V01Y_0,FALSE,FALSE,1,0,0,0,2017,6,24
1,1,Sonipat,7_04_04_V01Y_0,FALSE,FALSE,1,0,0,0,2017,7,17
1,1,Sonipat,7_04_04_V01Y_0,FALSE,FALSE,1,0,0,0,2017,8,23
1,1,Sonipat,7_04_04_V01Y_0,FALSE,FALSE,1,0,0,0,2017,9,37
1,1,Sonipat,7_04_04_V01Y_0,FALSE,FALSE,1,0,0,0,2017,10,29
1,1,Sonipat,7_04_04_V01Y_0,FALSE,FALSE,1,0,0,0,2017,11,36
1,1,Sonipat,7_04_04_V01Y_0,FALSE,FALSE,1,0,0,0,2017,12,22
1,1,Sonipat,7_04_06_V01Y_0,FALSE,FALSE,0,0,1,0,2017,3,6
1,1,Sonipat,7_04_06_V01Y_0,FALSE,FALSE,0,0,1,0,2017,4,4
1,1,Sonipat,7_04_06_V01Y_0,FALSE,FALSE,0,0,1,0,2017,5,4
1,1,Sonipat,7_04_06_V01Y_0,FALSE,FALSE,0,0,1,0,2017,6,7
1,1,Sonipat,7_04_06_V01Y_0,FALSE,FALSE,0,0,1,0,2017,7,5
1,1,Sonipat,7_04_06_V01Y_0,FALSE,FALSE,0,0,1,0,2017,8,7
1,1,Sonipat,7_04_06_V01Y_0,FALSE,FALSE,0,0,1,0,2017,9,8
1,1,Sonipat,7_04_06_V01Y_0,FALSE,FALSE,0,0,1,0,2017,10,9
1,1,Sonipat,7_04_06_V01Y_0,FALSE,FALSE,0,0,1,0,2017,11,9
1,1,Sonipat,7_04_06_V01Y_0,FALSE,FALSE,0,0,1,0,2017,12,9
1,1,Sonipat,7_04_06_V01Y_0,FALSE,FALSE,0,0,1,0,2018,1,8
1,1,Sonipat,7_04_06_V01Y_0,FALSE,FALSE,0,0,1,0,2018,2,9
1,1,Sonipat,7_04_07_V01Y_0,FALSE,FALSE,0,0,1,0,2017,2,25
1,1,Sonipat,7_04_07_V01Y_0,FALSE,FALSE,0,0,1,0,2017,3,46
1,1,Sonipat,7_04_07_V01Y_0,FALSE,FALSE,0,0,1,0,2017,4,38
1,1,Sonipat,7_04_07_V01Y_0,FALSE,FALSE,0,0,1,0,2017,5,31
1,1,Sonipat,7_04_07_V01Y_0,FALSE,FALSE,0,0,1,0,2017,6,32
1,1,Sonipat,7_04_07_V01Y_0,FALSE,FALSE,0,0,1,0,2017,7,33
1,1,Sonipat,7_04_07_V01Y_0,FALSE,FALSE,0,0,1,0,2017,8,22
1,1,Sonipat,7_04_07_V01Y_0,FALSE,FALSE,0,0,1,0,2017,9,43
1,1,Sonipat,7_04_07_V01Y_0,FALSE,FALSE,0,0,1,0,2017,10,44
1,1,Sonipat,7_04_07_V01Y_0,FALSE,FALSE,0,0,1,0,2017,11,25
1,1,Sonipat,7_04_07_V01Y_0,FALSE,FALSE,0,0,1,0,2017,12,31
1,1,Sonipat,7_04_07_V01Y_0,FALSE,FALSE,0,0,1,0,2018,1,38
1,1,Sonipat,7_04_07_V01Y_0,FALSE,FALSE,0,0,1,0,2018,2,28
1,1,Sonipat,7_04_07_V01Y_0,FALSE,FALSE,0,0,1,0,2018,3,21
1,1,Sonipat,7_05_01_V03Y_0,FALSE,FALSE,1,0,0,0,2017,2,15
1,1,Sonipat,7_05_01_V03Y_0,FALSE,FALSE,1,0,0,0,2017,3,10
1,1,Sonipat,7_05_01_V03Y_0,FALSE,FALSE,1,0,0,0,2017,4,11
1,1,Sonipat,7_05_01_V03Y_0,FALSE,FALSE,1,0,0,0,2017,5,8
1,1,Sonipat,7_05_01_V03Y_0,FALSE,FALSE,1,0,0,0,2017,6,7
1,1,Sonipat,7_05_01_V03Y_0,FALSE,FALSE,1,0,0,0,2017,7,14
1,1,Sonipat,7_05_01_V03Y_0,FALSE,FALSE,1,0,0,0,2017,8,7
1,1,Sonipat,7_05_01_V03Y_0,FALSE,FALSE,1,0,0,0,2017,9,13
1,1,Sonipat,7_05_01_V03Y_0,FALSE,FALSE,1,0,0,0,2017,10,21
1,1,Sonipat,7_05_01_V03Y_0,FALSE,FALSE,1,0,0,0,2017,11,22
1,1,Sonipat,7_05_01_V03Y_0,FALSE,FALSE,1,0,0,0,2017,12,21
1,1,Sonipat,7_05_01_V03Y_0,FALSE,FALSE,1,0,0,0,2018,1,20
1,1,Sonipat,7_05_01_V03Y_0,FALSE,FALSE,1,0,0,0,2018,2,15
1,1,Sonipat,7_05_01_V03Y_0,FALSE,FALSE,1,0,0,0,2018,3,3
1,1,Sonipat,7_05_03_V01Y_0,FALSE,FALSE,0,1,0,0,2017,2,51
1,1,Sonipat,7_05_03_V01Y_0,FALSE,FALSE,0,1,0,0,2017,3,73
1,1,Sonipat,7_05_03_V01Y_0,FALSE,FALSE,0,1,0,0,2017,4,72
1,1,Sonipat,7_05_03_V01Y_0,FALSE,FALSE,0,1,0,0,2017,5,47
1,1,Sonipat,7_05_03_V01Y_0,FALSE,FALSE,0,1,0,0,2017,6,63
1,1,Sonipat,7_05_03_V01Y_0,FALSE,FALSE,0,1,0,0,2017,7,51
1,1,Sonipat,7_05_03_V01Y_0,FALSE,FALSE,0,1,0,0,2017,8,69
1,1,Sonipat,7_05_03_V01Y_0,FALSE,FALSE,0,1,0,0,2017,9,91
1,1,Sonipat,7_05_03_V01Y_0,FALSE,FALSE,0,1,0,0,2017,10,84
1,1,Sonipat,7_05_03_V01Y_0,FALSE,FALSE,0,1,0,0,2017,11,134
1,1,Sonipat,7_05_03_V01Y_0,FALSE,FALSE,0,1,0,0,2017,12,118
1,1,Sonipat,7_05_03_V01Y_0,FALSE,FALSE,0,1,0,0,2018,1,85
1,1,Sonipat,7_05_03_V01Y_0,FALSE,FALSE,0,1,0,0,2018,2,111
1,1,Sonipat,7_05_03_V01Y_0,FALSE,FALSE,0,1,0,0,2018,3,86
1,1,Sonipat,7_05_06_V02Y_0,FALSE,FALSE,0,1,0,0,2017,2,22
1,1,Sonipat,7_05_06_V02Y_0,FALSE,FALSE,0,1,0,0,2017,3,31
1,1,Sonipat,7_05_06_V02Y_0,FALSE,FALSE,0,1,0,0,2017,4,26
1,1,Sonipat,7_05_06_V02Y_0,FALSE,FALSE,0,1,0,0,2017,5,25
1,1,Sonipat,7_05_06_V02Y_0,FALSE,FALSE,0,1,0,0,2017,6,17
1,1,Sonipat,7_05_06_V02Y_0,FALSE,FALSE,0,1,0,0,2017,7,16
1,1,Sonipat,7_05_06_V02Y_0,FALSE,FALSE,0,1,0,0,2017,8,15
1,1,Sonipat,7_05_06_V02Y_0,FALSE,FALSE,0,1,0,0,2017,9,27
1,1,Sonipat,7_05_06_V02Y_0,FALSE,FALSE,0,1,0,0,2017,10,24
1,1,Sonipat,7_05_06_V02Y_0,FALSE,FALSE,0,1,0,0,2017,11,27
1,1,Sonipat,7_05_06_V02Y_0,FALSE,FALSE,0,1,0,0,2017,12,21
1,1,Sonipat,7_05_06_V02Y_0,FALSE,FALSE,0,1,0,0,2018,1,29
1,1,Sonipat,7_05_06_V02Y_0,FALSE,FALSE,0,1,0,0,2018,2,20
1,1,Sonipat,7_05_06_V02Y_0,FALSE,FALSE,0,1,0,0,2018,3,5
1,1,Sonipat,7_06_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,2,9
1,1,Sonipat,7_06_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,3,13
1,1,Sonipat,7_06_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,4,21
1,1,Sonipat,7_06_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,5,31
1,1,Sonipat,7_06_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,6,27
1,1,Sonipat,7_06_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,7,21
1,1,Sonipat,7_06_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,8,38
1,1,Sonipat,7_06_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,9,42
1,1,Sonipat,7_06_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,10,21
1,1,Sonipat,7_06_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,11,35
1,1,Sonipat,7_06_01_V01Y_0,FALSE,FALSE,0,0,0,1,2017,12,32
1,1,Sonipat,7_06_01_V01Y_0,FALSE,FALSE,0,0,0,1,2018,1,42
1,1,Sonipat,7_06_01_V01Y_0,FALSE,FALSE,0,0,0,1,2018,2,35
1,1,Sonipat,7_06_01_V01Y_0,FALSE,FALSE,0,0,0,1,2018,3,26
1,1,Sonipat,7_06_01_V02Y_0,FALSE,FALSE,1,0,0,0,2017,3,3
1,1,Sonipat,7_06_01_V02Y_0,FALSE,FALSE,1,0,0,0,2017,4,11
1,1,Sonipat,7_06_01_V02Y_0,FALSE,FALSE,1,0,0,0,2017,5,13
1,1,Sonipat,7_06_01_V02Y_0,FALSE,FALSE,1,0,0,0,2017,6,6
1,1,Sonipat,7_06_01_V02Y_0,FALSE,FALSE,1,0,0,0,2017,7,2
1,1,Sonipat,7_06_01_V02Y_0,FALSE,FALSE,1,0,0,0,2017,8,11
1,1,Sonipat,7_06_01_V02Y_0,FALSE,FALSE,1,0,0,0,2017,9,14
1,1,Sonipat,7_06_01_V02Y_0,FALSE,FALSE,1,0,0,0,2017,10,9
1,1,Sonipat,7_06_01_V02Y_0,FALSE,FALSE,1,0,0,0,2017,11,6
1,1,Sonipat,7_06_01_V02Y_0,FALSE,FALSE,1,0,0,0,2017,12,9
1,1,Sonipat,7_06_01_V02Y_0,FALSE,FALSE,1,0,0,0,2018,1,13
1,1,Sonipat,7_06_01_V02Y_0,FALSE,FALSE,1,0,0,0,2018,2,10
1,1,Sonipat,7_06_01_V02Y_0,FALSE,FALSE,1,0,0,0,2018,3,4
