id_phc,gossip,trusted,trustgossip,random,highslope,highflat,lowslope,lowflat,id_village_grp,district,created_year,created_month,shot_Penta1,shot_Penta2,shot_Penta3,shot_Measles1,nchildren,SMS33,SMS66
7_08,0,1,0,0,0,0,0,0,7_08_01_V01Y_0,Sonipat,2017,6,5,6,7,15,35,0,1
7_08,0,1,0,0,0,0,0,0,7_08_01_V01Y_0,Sonipat,2017,7,5,6,1,7,23,0,1
7_08,0,1,0,0,0,0,0,0,7_08_01_V01Y_0,Sonipat,2017,8,4,5,5,8,25,0,1
7_08,0,1,0,0,0,0,0,0,7_08_01_V01Y_0,Sonipat,2017,9,4,6,3,5,19,0,1
7_08,0,1,0,0,0,0,0,0,7_08_01_V01Y_0,Sonipat,2017,10,13,1,5,7,29,0,1
7_08,0,1,0,0,0,0,0,0,7_08_01_V01Y_0,Sonipat,2017,11,8,8,5,4,32,0,1
7_08,0,1,0,0,0,0,0,0,7_08_01_V01Y_0,Sonipat,2017,12,6,14,8,9,43,0,1
7_08,0,1,0,0,0,0,0,0,7_08_01_V01Y_0,Sonipat,2018,1,9,3,6,3,26,0,1
7_08,0,1,0,0,0,0,0,0,7_08_01_V01Y_0,Sonipat,2018,2,14,12,3,6,47,0,1
7_08,0,1,0,0,0,0,0,0,7_08_01_V01Y_0,Sonipat,2018,3,5,9,13,7,40,0,1
7_08,0,0,0,1,0,0,0,0,7_08_04_V01Y_0,Sonipat,2017,3,1,2,2,0,10,0,1
7_08,0,0,0,1,0,0,0,0,7_08_04_V01Y_0,Sonipat,2017,4,1,0,2,1,4,0,1
7_08,0,0,0,1,0,0,0,0,7_08_04_V01Y_0,Sonipat,2017,5,0,0,0,2,2,0,1
7_08,0,0,0,1,0,0,0,0,7_08_04_V01Y_0,Sonipat,2017,6,1,1,1,1,12,0,1
7_08,0,0,0,1,0,0,0,0,7_08_04_V01Y_0,Sonipat,2017,7,0,1,1,6,8,0,1
7_08,0,0,0,1,0,0,0,0,7_08_04_V01Y_0,Sonipat,2017,8,0,0,0,1,1,0,1
7_08,0,0,0,1,0,0,0,0,7_08_04_V01Y_0,Sonipat,2017,9,0,0,1,0,1,0,1
7_08,0,0,0,1,0,0,0,0,7_08_04_V01Y_0,Sonipat,2017,10,2,1,0,2,5,0,1
7_08,0,0,0,1,0,0,0,0,7_08_04_V01Y_0,Sonipat,2017,11,0,1,1,0,3,0,1
7_08,0,0,0,1,0,0,0,0,7_08_04_V01Y_0,Sonipat,2017,12,1,2,1,0,6,0,1
7_08,0,0,0,1,0,0,0,0,7_08_04_V01Y_0,Sonipat,2018,1,1,2,2,1,7,0,1
7_08,0,0,0,1,0,0,0,0,7_08_04_V01Y_0,Sonipat,2018,2,2,1,2,0,8,0,1
7_08,0,0,0,1,0,0,0,0,7_08_04_V01Y_0,Sonipat,2018,3,1,1,1,0,6,0,1
7_09,1,0,0,0,0,0,0,0,7_09_01_V01Y_0,Sonipat,2017,3,6,4,2,2,14,0,1
7_09,1,0,0,0,0,0,0,0,7_09_01_V01Y_0,Sonipat,2017,4,4,4,5,4,18,0,1
7_09,1,0,0,0,0,0,0,0,7_09_01_V01Y_0,Sonipat,2017,5,0,4,4,2,10,0,1
7_09,1,0,0,0,0,0,0,0,7_09_01_V01Y_0,Sonipat,2017,6,1,1,2,2,6,0,1
7_09,1,0,0,0,0,0,0,0,7_09_01_V01Y_0,Sonipat,2017,7,4,1,3,6,14,0,1
7_09,1,0,0,0,0,0,0,0,7_09_01_V01Y_0,Sonipat,2017,8,2,3,0,2,7,0,1
7_09,1,0,0,0,0,0,0,0,7_09_01_V01Y_0,Sonipat,2017,9,4,3,5,4,18,0,1
7_09,1,0,0,0,0,0,0,0,7_09_01_V01Y_0,Sonipat,2017,10,0,0,2,0,2,0,1
7_09,1,0,0,0,0,0,0,0,7_09_01_V01Y_0,Sonipat,2017,11,3,4,2,4,13,0,1
7_09,1,0,0,0,0,0,0,0,7_09_01_V01Y_0,Sonipat,2017,12,4,3,3,0,12,0,1
7_09,1,0,0,0,0,0,0,0,7_09_01_V01Y_0,Sonipat,2018,1,1,3,3,1,8,0,1
7_09,1,0,0,0,0,0,0,0,7_09_01_V01Y_0,Sonipat,2018,2,4,2,4,3,16,0,1
7_09,1,0,0,0,0,0,0,0,7_09_01_V01Y_0,Sonipat,2018,3,4,3,1,2,10,0,1
7_09,0,1,0,0,0,0,0,0,7_09_02_V01Y_0,Sonipat,2017,3,0,1,1,0,2,0,0
7_09,0,1,0,0,0,0,0,0,7_09_02_V01Y_0,Sonipat,2017,4,0,0,1,0,1,0,0
7_09,0,1,0,0,0,0,0,0,7_09_02_V01Y_0,Sonipat,2017,5,1,0,1,1,5,0,0
7_09,0,1,0,0,0,0,0,0,7_09_02_V01Y_0,Sonipat,2017,7,1,0,1,0,2,0,0
7_09,0,1,0,0,0,0,0,0,7_09_02_V01Y_0,Sonipat,2017,8,0,0,1,2,3,0,0
7_09,0,1,0,0,0,0,0,0,7_09_02_V01Y_0,Sonipat,2017,9,1,0,0,0,1,0,0
7_09,0,1,0,0,0,0,0,0,7_09_02_V01Y_0,Sonipat,2017,10,1,1,0,0,2,0,0
7_09,0,1,0,0,0,0,0,0,7_09_02_V01Y_0,Sonipat,2017,11,2,0,1,0,3,0,0
7_09,0,1,0,0,0,0,0,0,7_09_02_V01Y_0,Sonipat,2017,12,0,1,0,0,2,0,0
7_09,0,1,0,0,0,0,0,0,7_09_02_V01Y_0,Sonipat,2018,1,5,0,1,1,10,0,0
7_09,0,1,0,0,0,0,0,0,7_09_02_V01Y_0,Sonipat,2018,2,0,2,0,0,3,0,0
7_09,0,1,0,0,0,0,0,0,7_09_02_V01Y_0,Sonipat,2018,3,0,1,0,1,4,0,0
7_09,0,0,0,1,0,0,0,0,7_09_02_V02Y_0,Sonipat,2017,2,0,0,1,0,2,0,0
7_09,0,0,0,1,0,0,0,0,7_09_02_V02Y_0,Sonipat,2017,3,3,2,1,2,11,0,0
7_09,0,0,0,1,0,0,0,0,7_09_02_V02Y_0,Sonipat,2017,4,2,1,2,2,18,0,0
7_09,0,0,0,1,0,0,0,0,7_09_02_V02Y_0,Sonipat,2017,5,1,3,1,5,12,0,0
7_09,0,0,0,1,0,0,0,0,7_09_02_V02Y_0,Sonipat,2017,6,1,1,4,1,9,0,0
7_09,0,0,0,1,0,0,0,0,7_09_02_V02Y_0,Sonipat,2017,7,0,0,2,4,8,0,0
7_09,0,0,0,1,0,0,0,0,7_09_02_V02Y_0,Sonipat,2017,8,2,0,0,4,7,0,0
7_09,0,0,0,1,0,0,0,0,7_09_02_V02Y_0,Sonipat,2017,9,8,1,0,2,11,0,0
7_09,0,0,0,1,0,0,0,0,7_09_02_V02Y_0,Sonipat,2017,10,1,7,1,1,11,0,0
7_09,0,0,0,1,0,0,0,0,7_09_02_V02Y_0,Sonipat,2017,11,3,4,4,2,20,0,0
7_09,0,0,0,1,0,0,0,0,7_09_02_V02Y_0,Sonipat,2017,12,0,2,3,2,15,0,0
7_09,0,0,0,1,0,0,0,0,7_09_02_V02Y_0,Sonipat,2018,1,2,1,4,1,12,0,0
7_09,0,0,0,1,0,0,0,0,7_09_02_V02Y_0,Sonipat,2018,2,2,2,1,0,5,0,0
7_09,0,0,0,1,0,0,0,0,7_09_02_V02Y_0,Sonipat,2018,3,1,1,2,0,5,0,0
7_09,1,0,0,0,0,0,0,0,7_09_04_V02Y_0,Sonipat,2017,2,4,4,2,0,9,0,0
7_09,1,0,0,0,0,0,0,0,7_09_04_V02Y_0,Sonipat,2017,3,9,6,12,5,33,0,0
7_09,1,0,0,0,0,0,0,0,7_09_04_V02Y_0,Sonipat,2017,4,8,8,6,12,34,0,0
7_09,1,0,0,0,0,0,0,0,7_09_04_V02Y_0,Sonipat,2017,5,5,3,6,6,23,0,0
7_09,1,0,0,0,0,0,0,0,7_09_04_V02Y_0,Sonipat,2017,6,3,5,7,9,25,0,0
7_09,1,0,0,0,0,0,0,0,7_09_04_V02Y_0,Sonipat,2017,7,3,2,3,6,15,0,0
7_09,1,0,0,0,0,0,0,0,7_09_04_V02Y_0,Sonipat,2017,8,,,,,1,0,0
7_09,1,0,0,0,0,0,0,0,7_09_04_V02Y_0,Sonipat,2017,9,,,,,4,0,0
7_09,1,0,0,0,0,0,0,0,7_09_04_V02Y_0,Sonipat,2017,10,7,3,0,6,22,0,0
7_09,1,0,0,0,0,0,0,0,7_09_04_V02Y_0,Sonipat,2017,11,7,6,6,9,28,0,0
7_09,1,0,0,0,0,0,0,0,7_09_04_V02Y_0,Sonipat,2017,12,4,4,4,6,31,0,0
7_09,1,0,0,0,0,0,0,0,7_09_04_V02Y_0,Sonipat,2018,1,7,3,4,2,19,0,0
7_09,1,0,0,0,0,0,0,0,7_09_04_V02Y_0,Sonipat,2018,2,9,5,3,2,27,0,0
7_09,1,0,0,0,0,0,0,0,7_09_04_V02Y_0,Sonipat,2018,3,4,5,4,2,26,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V03Y_0,Sonipat,2017,3,1,3,2,1,8,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V03Y_0,Sonipat,2017,4,2,1,2,0,5,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V03Y_0,Sonipat,2017,5,1,1,1,2,3,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V03Y_0,Sonipat,2017,6,0,1,0,1,2,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V03Y_0,Sonipat,2017,7,1,0,1,1,3,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V03Y_0,Sonipat,2017,11,0,2,0,0,2,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V03Y_0,Sonipat,2017,12,5,2,1,2,9,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V03Y_0,Sonipat,2018,1,0,2,2,1,5,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V03Y_0,Sonipat,2018,2,2,1,3,1,6,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V03Y_0,Sonipat,2018,3,0,2,2,2,8,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V04Y_0,Sonipat,2017,2,0,2,0,0,2,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V04Y_0,Sonipat,2017,3,5,2,3,5,15,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V04Y_0,Sonipat,2017,4,2,2,2,3,15,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V04Y_0,Sonipat,2017,5,3,4,1,2,11,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V04Y_0,Sonipat,2017,6,2,4,3,2,12,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V04Y_0,Sonipat,2017,7,0,2,2,0,6,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V04Y_0,Sonipat,2017,8,2,3,3,3,11,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V04Y_0,Sonipat,2017,9,0,2,3,3,13,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V04Y_0,Sonipat,2017,10,1,0,0,0,3,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V04Y_0,Sonipat,2017,11,3,1,1,4,12,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V04Y_0,Sonipat,2017,12,1,3,0,3,14,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V04Y_0,Sonipat,2018,1,1,1,2,3,8,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V04Y_0,Sonipat,2018,2,2,0,3,1,6,0,0
7_09,0,1,0,0,0,0,0,0,7_09_04_V04Y_0,Sonipat,2018,3,1,2,2,0,9,0,0
7_10,0,0,0,1,0,1,0,0,7_10_02_V01Y_0,Sonipat,2017,2,6,1,5,2,15,1,0
7_10,0,0,0,1,0,1,0,0,7_10_02_V01Y_0,Sonipat,2017,3,6,11,4,7,32,1,0
7_10,0,0,0,1,0,1,0,0,7_10_02_V01Y_0,Sonipat,2017,4,7,6,8,3,30,1,0
7_10,0,0,0,1,0,1,0,0,7_10_02_V01Y_0,Sonipat,2017,5,4,11,4,7,30,1,0
7_10,0,0,0,1,0,1,0,0,7_10_02_V01Y_0,Sonipat,2017,6,4,6,7,7,26,1,0
7_10,0,0,0,1,0,1,0,0,7_10_02_V01Y_0,Sonipat,2017,7,5,6,4,7,26,1,0
7_10,0,0,0,1,0,1,0,0,7_10_02_V01Y_0,Sonipat,2017,8,4,2,9,7,25,1,0
7_10,0,0,0,1,0,1,0,0,7_10_02_V01Y_0,Sonipat,2017,9,11,4,3,5,27,1,0
7_10,0,0,0,1,0,1,0,0,7_10_02_V01Y_0,Sonipat,2017,10,6,11,5,5,32,1,0
7_10,0,0,0,1,0,1,0,0,7_10_02_V01Y_0,Sonipat,2017,11,2,4,6,5,21,1,0
7_10,0,0,0,1,0,1,0,0,7_10_02_V01Y_0,Sonipat,2017,12,7,5,5,4,24,1,0
7_10,0,0,0,1,0,1,0,0,7_10_02_V01Y_0,Sonipat,2018,1,5,8,4,9,32,1,0
7_10,0,0,0,1,0,1,0,0,7_10_02_V01Y_0,Sonipat,2018,2,9,6,6,4,29,1,0
7_10,0,0,0,1,0,1,0,0,7_10_02_V01Y_0,Sonipat,2018,3,6,13,8,4,31,1,0
7_10,0,0,1,0,0,1,0,0,7_10_03_V01Y_0,Sonipat,2017,2,2,2,4,1,10,1,0
7_10,0,0,1,0,0,1,0,0,7_10_03_V01Y_0,Sonipat,2017,3,5,4,3,2,17,1,0
7_10,0,0,1,0,0,1,0,0,7_10_03_V01Y_0,Sonipat,2017,4,4,1,4,2,11,1,0
7_10,0,0,1,0,0,1,0,0,7_10_03_V01Y_0,Sonipat,2017,5,5,4,2,6,22,1,0
7_10,0,0,1,0,0,1,0,0,7_10_03_V01Y_0,Sonipat,2017,6,2,2,3,6,15,1,0
7_10,0,0,1,0,0,1,0,0,7_10_03_V01Y_0,Sonipat,2017,7,2,2,5,3,12,1,0
7_10,0,0,1,0,0,1,0,0,7_10_03_V01Y_0,Sonipat,2017,8,0,4,2,7,17,1,0
7_10,0,0,1,0,0,1,0,0,7_10_03_V01Y_0,Sonipat,2017,9,5,0,4,5,20,1,0
7_10,0,0,1,0,0,1,0,0,7_10_03_V01Y_0,Sonipat,2017,10,5,4,0,3,15,1,0
7_10,0,0,1,0,0,1,0,0,7_10_03_V01Y_0,Sonipat,2017,11,6,4,3,3,18,1,0
7_10,0,0,1,0,0,1,0,0,7_10_03_V01Y_0,Sonipat,2017,12,4,0,1,4,10,1,0
7_10,0,0,1,0,0,1,0,0,7_10_03_V01Y_0,Sonipat,2018,1,5,8,4,3,25,1,0
7_10,0,0,1,0,0,1,0,0,7_10_03_V01Y_0,Sonipat,2018,2,3,4,9,2,21,1,0
7_10,0,0,1,0,0,1,0,0,7_10_03_V01Y_0,Sonipat,2018,3,1,1,0,1,6,1,0
7_10,1,0,0,0,0,1,0,0,7_10_03_V02Y_0,Sonipat,2017,2,2,2,5,4,15,1,0
7_10,1,0,0,0,0,1,0,0,7_10_03_V02Y_0,Sonipat,2017,3,4,7,2,4,20,1,0
7_10,1,0,0,0,0,1,0,0,7_10_03_V02Y_0,Sonipat,2017,4,5,3,7,5,23,1,0
7_10,1,0,0,0,0,1,0,0,7_10_03_V02Y_0,Sonipat,2017,5,3,4,4,9,23,1,0
7_10,1,0,0,0,0,1,0,0,7_10_03_V02Y_0,Sonipat,2017,6,3,5,2,8,24,1,0
7_10,1,0,0,0,0,1,0,0,7_10_03_V02Y_0,Sonipat,2017,7,5,0,1,2,8,1,0
7_10,1,0,0,0,0,1,0,0,7_10_03_V02Y_0,Sonipat,2017,8,5,7,3,5,23,1,0
7_10,1,0,0,0,0,1,0,0,7_10_03_V02Y_0,Sonipat,2017,9,4,3,8,3,26,1,0
7_10,1,0,0,0,0,1,0,0,7_10_03_V02Y_0,Sonipat,2017,10,5,2,3,0,18,1,0
7_10,1,0,0,0,0,1,0,0,7_10_03_V02Y_0,Sonipat,2017,11,4,5,2,11,31,1,0
7_10,1,0,0,0,0,1,0,0,7_10_03_V02Y_0,Sonipat,2017,12,18,4,4,3,39,1,0
7_10,1,0,0,0,0,1,0,0,7_10_03_V02Y_0,Sonipat,2018,1,4,12,4,1,30,1,0
7_10,1,0,0,0,0,1,0,0,7_10_03_V02Y_0,Sonipat,2018,2,4,7,8,5,33,1,0
7_10,1,0,0,0,0,1,0,0,7_10_03_V02Y_0,Sonipat,2018,3,3,5,7,7,27,1,0
7_10,0,1,0,0,0,1,0,0,7_10_04_V01Y_0,Sonipat,2017,2,1,0,0,0,1,1,0
7_10,0,1,0,0,0,1,0,0,7_10_04_V01Y_0,Sonipat,2017,3,0,1,2,7,11,1,0
7_10,0,1,0,0,0,1,0,0,7_10_04_V01Y_0,Sonipat,2017,4,2,0,1,0,3,1,0
7_10,0,1,0,0,0,1,0,0,7_10_04_V01Y_0,Sonipat,2017,5,1,2,0,1,4,1,0
7_10,0,1,0,0,0,1,0,0,7_10_04_V01Y_0,Sonipat,2017,8,1,0,0,0,1,1,0
7_10,0,1,0,0,0,1,0,0,7_10_04_V01Y_0,Sonipat,2017,9,1,1,0,1,3,1,0
7_10,0,1,0,0,0,1,0,0,7_10_04_V01Y_0,Sonipat,2017,10,0,1,1,0,4,1,0
7_10,0,1,0,0,0,1,0,0,7_10_04_V01Y_0,Sonipat,2017,11,1,0,1,0,3,1,0
7_10,0,1,0,0,0,1,0,0,7_10_04_V01Y_0,Sonipat,2018,1,1,1,0,1,4,1,0
7_10,0,1,0,0,0,1,0,0,7_10_04_V01Y_0,Sonipat,2018,2,1,1,1,0,4,1,0
7_10,0,0,0,1,0,1,0,0,7_10_04_V02Y_0,Sonipat,2017,3,18,12,12,7,54,1,0
7_10,0,0,0,1,0,1,0,0,7_10_04_V02Y_0,Sonipat,2017,4,12,12,8,12,47,1,0
7_10,0,0,0,1,0,1,0,0,7_10_04_V02Y_0,Sonipat,2017,5,9,9,11,4,33,1,0
7_10,0,0,0,1,0,1,0,0,7_10_04_V02Y_0,Sonipat,2017,6,4,9,9,9,38,1,0
7_10,0,0,0,1,0,1,0,0,7_10_04_V02Y_0,Sonipat,2017,7,6,3,2,9,20,1,0
7_10,0,0,0,1,0,1,0,0,7_10_04_V02Y_0,Sonipat,2017,8,5,9,5,8,32,1,0
7_10,0,0,0,1,0,1,0,0,7_10_04_V02Y_0,Sonipat,2017,9,9,6,6,11,39,1,0
7_10,0,0,0,1,0,1,0,0,7_10_04_V02Y_0,Sonipat,2017,10,9,8,3,4,25,1,0
7_10,0,0,0,1,0,1,0,0,7_10_04_V02Y_0,Sonipat,2017,11,5,6,7,5,33,1,0
7_10,0,0,0,1,0,1,0,0,7_10_04_V02Y_0,Sonipat,2017,12,12,8,3,5,30,1,0
7_10,0,0,0,1,0,1,0,0,7_10_04_V02Y_0,Sonipat,2018,1,9,10,10,7,45,1,0
7_10,0,0,0,1,0,1,0,0,7_10_04_V02Y_0,Sonipat,2018,2,11,6,7,5,40,1,0
7_10,0,0,0,1,0,1,0,0,7_10_04_V02Y_0,Sonipat,2018,3,10,11,6,8,41,1,0
7_11,0,0,1,0,0,0,0,0,7_11_01_V01Y_0,Sonipat,2017,3,10,6,2,0,19,0,0
7_11,0,0,1,0,0,0,0,0,7_11_01_V01Y_0,Sonipat,2017,4,4,6,8,4,23,0,0
7_11,0,0,1,0,0,0,0,0,7_11_01_V01Y_0,Sonipat,2017,5,1,6,6,5,20,0,0
7_11,0,0,1,0,0,0,0,0,7_11_01_V01Y_0,Sonipat,2017,6,5,1,7,5,21,0,0
7_11,0,0,1,0,0,0,0,0,7_11_01_V01Y_0,Sonipat,2017,7,4,5,1,9,24,0,0
7_11,0,0,1,0,0,0,0,0,7_11_01_V01Y_0,Sonipat,2017,8,5,5,5,2,21,0,0
7_11,0,0,1,0,0,0,0,0,7_11_01_V01Y_0,Sonipat,2017,9,13,4,5,5,32,0,0
7_11,0,0,1,0,0,0,0,0,7_11_01_V01Y_0,Sonipat,2017,10,6,9,4,8,28,0,0
7_11,0,0,1,0,0,0,0,0,7_11_01_V01Y_0,Sonipat,2017,11,3,9,6,6,28,0,0
7_11,0,0,1,0,0,0,0,0,7_11_01_V01Y_0,Sonipat,2017,12,7,3,10,4,29,0,0
7_11,0,0,1,0,0,0,0,0,7_11_01_V01Y_0,Sonipat,2018,1,4,3,1,0,10,0,0
7_11,0,0,1,0,0,0,0,0,7_11_01_V01Y_0,Sonipat,2018,2,4,10,8,4,34,0,0
7_11,0,0,1,0,0,0,0,0,7_11_01_V01Y_0,Sonipat,2018,3,0,2,4,2,12,0,0
7_11,0,0,1,0,0,0,0,0,7_11_02_V01Y_0,Sonipat,2017,2,3,1,2,1,7,1,0
7_11,0,0,1,0,0,0,0,0,7_11_02_V01Y_0,Sonipat,2017,3,7,9,6,0,24,1,0
7_11,0,0,1,0,0,0,0,0,7_11_02_V01Y_0,Sonipat,2017,4,7,5,7,6,27,1,0
7_11,0,0,1,0,0,0,0,0,7_11_02_V01Y_0,Sonipat,2017,5,7,8,6,8,31,1,0
7_11,0,0,1,0,0,0,0,0,7_11_02_V01Y_0,Sonipat,2017,6,5,7,1,4,23,1,0
7_11,0,0,1,0,0,0,0,0,7_11_02_V01Y_0,Sonipat,2017,7,10,8,7,7,37,1,0
7_11,0,0,1,0,0,0,0,0,7_11_02_V01Y_0,Sonipat,2017,8,7,7,3,12,35,1,0
7_11,0,0,1,0,0,0,0,0,7_11_02_V01Y_0,Sonipat,2017,9,13,3,6,12,37,1,0
7_11,0,0,1,0,0,0,0,0,7_11_02_V01Y_0,Sonipat,2017,10,5,6,2,2,16,1,0
7_11,0,0,1,0,0,0,0,0,7_11_02_V01Y_0,Sonipat,2017,11,9,3,6,11,36,1,0
7_11,0,0,1,0,0,0,0,0,7_11_02_V01Y_0,Sonipat,2017,12,16,8,5,10,48,1,0
7_11,0,0,1,0,0,0,0,0,7_11_02_V01Y_0,Sonipat,2018,1,7,11,10,4,39,1,0
7_11,0,0,1,0,0,0,0,0,7_11_02_V01Y_0,Sonipat,2018,2,11,9,11,9,42,1,0
7_11,0,0,1,0,0,0,0,0,7_11_02_V01Y_0,Sonipat,2018,3,2,7,5,2,21,1,0
7_11,0,0,0,1,0,0,0,0,7_11_02_V02Y_0,Sonipat,2017,3,3,1,0,0,4,1,0
7_11,0,0,0,1,0,0,0,0,7_11_02_V02Y_0,Sonipat,2017,4,3,2,0,5,10,1,0
7_11,0,0,0,1,0,0,0,0,7_11_02_V02Y_0,Sonipat,2017,5,3,4,3,2,11,1,0
7_11,0,0,0,1,0,0,0,0,7_11_02_V02Y_0,Sonipat,2017,6,4,1,3,4,13,1,0
7_11,0,0,0,1,0,0,0,0,7_11_02_V02Y_0,Sonipat,2017,7,0,3,4,4,13,1,0
7_11,0,0,0,1,0,0,0,0,7_11_02_V02Y_0,Sonipat,2017,8,3,2,2,0,8,1,0
7_11,0,0,0,1,0,0,0,0,7_11_02_V02Y_0,Sonipat,2017,9,1,3,0,0,5,1,0
7_11,0,0,0,1,0,0,0,0,7_11_02_V02Y_0,Sonipat,2017,10,3,1,3,1,10,1,0
7_11,0,0,0,1,0,0,0,0,7_11_02_V02Y_0,Sonipat,2017,11,1,4,3,4,12,1,0
7_11,0,0,0,1,0,0,0,0,7_11_02_V02Y_0,Sonipat,2017,12,4,1,1,2,12,1,0
7_11,0,0,0,1,0,0,0,0,7_11_02_V02Y_0,Sonipat,2018,2,4,1,1,3,17,1,0
7_11,0,0,0,1,0,0,0,0,7_11_02_V02Y_0,Sonipat,2018,3,2,1,1,2,7,1,0
7_11,0,1,0,0,0,0,0,0,7_11_03_V02Y_0,Sonipat,2017,3,5,1,7,0,15,1,0
7_11,0,1,0,0,0,0,0,0,7_11_03_V02Y_0,Sonipat,2017,4,1,3,3,2,11,1,0
7_11,0,1,0,0,0,0,0,0,7_11_03_V02Y_0,Sonipat,2017,5,1,3,1,1,6,1,0
7_11,0,1,0,0,0,0,0,0,7_11_03_V02Y_0,Sonipat,2017,6,2,3,4,3,11,1,0
7_11,0,1,0,0,0,0,0,0,7_11_03_V02Y_0,Sonipat,2017,7,2,1,3,2,10,1,0
7_11,0,1,0,0,0,0,0,0,7_11_03_V02Y_0,Sonipat,2017,8,1,3,1,3,8,1,0
7_11,0,1,0,0,0,0,0,0,7_11_03_V02Y_0,Sonipat,2017,9,4,3,3,5,16,1,0
7_11,0,1,0,0,0,0,0,0,7_11_03_V02Y_0,Sonipat,2017,10,1,3,2,4,11,1,0
7_11,0,1,0,0,0,0,0,0,7_11_03_V02Y_0,Sonipat,2017,11,3,2,1,3,10,1,0
7_11,0,1,0,0,0,0,0,0,7_11_03_V02Y_0,Sonipat,2017,12,6,3,3,3,16,1,0
7_11,0,1,0,0,0,0,0,0,7_11_03_V02Y_0,Sonipat,2018,1,1,4,1,0,8,1,0
7_11,0,1,0,0,0,0,0,0,7_11_03_V02Y_0,Sonipat,2018,2,9,1,5,1,23,1,0
7_11,0,1,0,0,0,0,0,0,7_11_03_V02Y_0,Sonipat,2018,3,1,7,0,1,11,1,0
7_11,0,0,0,1,0,0,0,0,7_11_06_V01Y_0,Sonipat,2017,3,2,4,5,0,13,0,1
7_11,0,0,0,1,0,0,0,0,7_11_06_V01Y_0,Sonipat,2017,4,3,2,5,8,22,0,1
7_11,0,0,0,1,0,0,0,0,7_11_06_V01Y_0,Sonipat,2017,5,5,3,1,4,16,0,1
7_11,0,0,0,1,0,0,0,0,7_11_06_V01Y_0,Sonipat,2017,6,4,5,2,6,20,0,1
7_11,0,0,0,1,0,0,0,0,7_11_06_V01Y_0,Sonipat,2017,7,2,4,7,4,19,0,1
7_11,0,0,0,1,0,0,0,0,7_11_06_V01Y_0,Sonipat,2017,8,1,3,3,6,13,0,1
7_11,0,0,0,1,0,0,0,0,7_11_06_V01Y_0,Sonipat,2017,9,2,3,3,4,15,0,1
7_11,0,0,0,1,0,0,0,0,7_11_06_V01Y_0,Sonipat,2017,10,2,2,2,3,13,0,1
7_11,0,0,0,1,0,0,0,0,7_11_06_V01Y_0,Sonipat,2017,11,7,2,0,1,13,0,1
7_11,0,0,0,1,0,0,0,0,7_11_06_V01Y_0,Sonipat,2017,12,3,9,3,4,26,0,1
7_11,0,0,0,1,0,0,0,0,7_11_06_V01Y_0,Sonipat,2018,1,3,3,8,3,21,0,1
7_11,0,0,0,1,0,0,0,0,7_11_06_V01Y_0,Sonipat,2018,2,4,3,4,5,24,0,1
7_11,0,0,0,1,0,0,0,0,7_11_06_V01Y_0,Sonipat,2018,3,2,1,2,3,15,0,1
7_12,1,0,0,0,1,0,0,0,7_12_04_V02Y_0,Sonipat,2017,2,2,1,2,0,5,0,1
7_12,1,0,0,0,1,0,0,0,7_12_04_V02Y_0,Sonipat,2017,3,4,2,11,2,21,0,1
7_12,1,0,0,0,1,0,0,0,7_12_04_V02Y_0,Sonipat,2017,4,2,4,3,3,17,0,1
7_12,1,0,0,0,1,0,0,0,7_12_04_V02Y_0,Sonipat,2017,5,10,3,3,6,22,0,1
7_12,1,0,0,0,1,0,0,0,7_12_04_V02Y_0,Sonipat,2017,6,3,10,3,7,26,0,1
7_12,1,0,0,0,1,0,0,0,7_12_04_V02Y_0,Sonipat,2017,7,1,3,7,12,27,0,1
7_12,1,0,0,0,1,0,0,0,7_12_04_V02Y_0,Sonipat,2017,8,6,1,5,4,21,0,1
7_12,1,0,0,0,1,0,0,0,7_12_04_V02Y_0,Sonipat,2017,9,6,6,1,7,23,0,1
7_12,1,0,0,0,1,0,0,0,7_12_04_V02Y_0,Sonipat,2017,10,9,4,3,5,29,0,1
